日期,品种,标的,多空,数量,可用数量,收盘价/结算价,市值/价值,盈亏/逐笔浮盈,开仓均价,持仓均价（期货）,保证金,当日盈亏,今手数,盈亏占比,仓位占比
2018/3/26,股票,万华化学(600309.XSHG),多,120股,120股,37.94,4552.8,3091.8,12.18,-,0,0,0股,211.62%,0.26%
2018/3/26,,Cash,,,,,1741201.68,,,,,,,,
2018/3/27,股票,招商银行(600036.XSHG),多,100股,100股,28.72,2872,1994.78,8.77,-,0,-39,0股,227.40%,0.16%
2018/3/27,股票,长江电力(600900.XSHG),多,100股,100股,16.49,1649,1250.97,3.98,-,0,12,0股,314.29%,0.09%
2018/3/27,股票,宁波银行(002142.XSHE),多,84股,84股,18.15,1524.6,1095.55,5.11,-,0,-52.08,0股,255.35%,0.09%
2018/3/27,股票,上海机场(600009.XSHG),多,100股,100股,49.32,4932,3797.36,11.35,-,0,-71,0股,334.68%,0.28%
2018/3/27,股票,万科A(000002.XSHE),多,200股,200股,31.02,6204,5089.54,5.57,-,0,138,0股,456.68%,0.35%
2018/3/27,股票,格力电器(000651.XSHE),多,100股,100股,47.44,4744,3638.61,11.05,-,0,-69,0股,329.17%,0.27%
2018/3/27,股票,万华化学(600309.XSHG),多,120股,120股,37.94,4552.8,3091.8,12.18,-,0,0,0股,211.62%,0.26%
2018/3/27,,Cash,,,,,1741201.68,,,,,,,,
2018/3/28,股票,招商银行(600036.XSHG),多,100股,100股,28.7,2870,1992.78,8.77,-,0,-2,0股,227.17%,0.16%
2018/3/28,股票,长江电力(600900.XSHG),多,100股,100股,16.19,1619,1220.97,3.98,-,0,-30,0股,306.75%,0.09%
2018/3/28,股票,宁波银行(002142.XSHE),多,84股,84股,18.38,1543.92,1114.87,5.11,-,0,19.32,0股,259.85%,0.09%
2018/3/28,股票,上海机场(600009.XSHG),多,100股,100股,49.25,4925,3790.36,11.35,-,0,-7,0股,334.06%,0.28%
2018/3/28,股票,万科A(000002.XSHE),多,200股,200股,31.33,6266,5151.54,5.57,-,0,62,0股,462.25%,0.35%
2018/3/28,股票,格力电器(000651.XSHE),多,100股,100股,45.51,4551,3445.61,11.05,-,0,-193,0股,311.71%,0.26%
2018/3/28,股票,万华化学(600309.XSHG),多,120股,120股,37.94,4552.8,3091.8,12.18,-,0,0,0股,211.62%,0.26%
2018/3/28,,Cash,,,,,1741201.68,,,,,,,,
2018/3/29,股票,招商银行(600036.XSHG),多,100股,100股,29.31,2931,2053.78,8.77,-,0,61,0股,234.13%,0.17%
2018/3/29,股票,长江电力(600900.XSHG),多,100股,100股,16.1,1610,1211.97,3.98,-,0,-9,0股,304.49%,0.09%
2018/3/29,股票,宁波银行(002142.XSHE),多,84股,84股,19.35,1625.4,1196.35,5.11,-,0,81.48,0股,278.84%,0.09%
2018/3/29,股票,上海机场(600009.XSHG),多,100股,100股,47.65,4765,3630.36,11.35,-,0,-160,0股,319.96%,0.27%
2018/3/29,股票,万科A(000002.XSHE),多,200股,200股,34.16,6832,5717.54,5.57,-,0,566,0股,513.03%,0.39%
2018/3/29,股票,格力电器(000651.XSHE),多,100股,100股,47.1,4710,3604.61,11.05,-,0,159,0股,326.09%,0.27%
2018/3/29,股票,万华化学(600309.XSHG),多,120股,120股,37.94,4552.8,3091.8,12.18,-,0,0,0股,211.62%,0.26%
2018/3/29,,Cash,,,,,1741201.68,,,,,,,,
2018/3/30,股票,招商银行(600036.XSHG),多,100股,100股,29.09,2909,2031.78,8.77,-,0,-22,0股,231.62%,0.16%
2018/3/30,股票,长江电力(600900.XSHG),多,100股,100股,16.02,1602,1203.97,3.98,-,0,-8,0股,302.48%,0.09%
2018/3/30,股票,宁波银行(002142.XSHE),多,84股,84股,19.03,1598.52,1169.47,5.11,-,0,-26.88,0股,272.58%,0.09%
2018/3/30,股票,上海机场(600009.XSHG),多,100股,100股,48.84,4884,3749.36,11.35,-,0,119,0股,330.45%,0.28%
2018/3/30,股票,万科A(000002.XSHE),多,200股,200股,33.29,6658,5543.54,5.57,-,0,-174,0股,497.42%,0.38%
2018/3/30,股票,格力电器(000651.XSHE),多,100股,100股,46.9,4690,3584.61,11.05,-,0,-20,0股,324.29%,0.27%
2018/3/30,股票,万华化学(600309.XSHG),多,120股,120股,37.94,4552.8,3091.8,12.18,-,0,0,0股,211.62%,0.26%
2018/3/30,,Cash,,,,,1741201.68,,,,,,,,
2018/4/2,股票,招商银行(600036.XSHG),多,100股,100股,29.01,2901,2023.78,8.77,-,0,-8,0股,230.71%,0.16%
2018/4/2,股票,长江电力(600900.XSHG),多,100股,100股,15.97,1597,1198.97,3.98,-,0,-5,0股,301.23%,0.09%
2018/4/2,股票,宁波银行(002142.XSHE),多,84股,84股,19.06,1601.04,1171.99,5.11,-,0,2.52,0股,273.16%,0.09%
2018/4/2,股票,上海机场(600009.XSHG),多,100股,100股,49.3,4930,3795.36,11.35,-,0,46,0股,334.50%,0.28%
2018/4/2,股票,万科A(000002.XSHE),多,200股,200股,33.49,6698,5583.54,5.57,-,0,40,0股,501.01%,0.38%
2018/4/2,股票,格力电器(000651.XSHE),多,100股,100股,45.97,4597,3491.61,11.05,-,0,-93,0股,315.87%,0.26%
2018/4/2,股票,万华化学(600309.XSHG),多,120股,120股,37.94,4552.8,3091.8,12.18,-,0,0,0股,211.62%,0.26%
2018/4/2,,Cash,,,,,1741201.68,,,,,,,,
2018/4/3,股票,招商银行(600036.XSHG),多,100股,100股,28.81,2881,2003.78,8.77,-,0,-20,0股,228.43%,0.16%
2018/4/3,股票,长江电力(600900.XSHG),多,100股,100股,15.87,1587,1188.97,3.98,-,0,-10,0股,298.71%,0.09%
2018/4/3,股票,宁波银行(002142.XSHE),多,84股,84股,18.7,1570.8,1141.75,5.11,-,0,-30.24,0股,266.12%,0.09%
2018/4/3,股票,上海机场(600009.XSHG),多,100股,100股,47.99,4799,3664.36,11.35,-,0,-131,0股,322.95%,0.27%
2018/4/3,股票,万科A(000002.XSHE),多,200股,200股,33.64,6728,5613.54,5.57,-,0,30,0股,503.70%,0.38%
2018/4/3,股票,格力电器(000651.XSHE),多,100股,100股,46.12,4612,3506.61,11.05,-,0,15,0股,317.23%,0.26%
2018/4/3,股票,万华化学(600309.XSHG),多,120股,120股,37.94,4552.8,3091.8,12.18,-,0,0,0股,211.62%,0.26%
2018/4/3,,Cash,,,,,1741201.68,,,,,,,,
2018/4/4,股票,招商银行(600036.XSHG),多,100股,100股,28.76,2876,1998.78,8.77,-,0,-5,0股,227.86%,0.16%
2018/4/4,股票,长江电力(600900.XSHG),多,100股,100股,15.86,1586,1187.97,3.98,-,0,-1,0股,298.46%,0.09%
2018/4/4,股票,宁波银行(002142.XSHE),多,84股,84股,18.64,1565.76,1136.71,5.11,-,0,-5.04,0股,264.94%,0.09%
2018/4/4,股票,上海机场(600009.XSHG),多,100股,100股,47.86,4786,3651.36,11.35,-,0,-13,0股,321.81%,0.27%
2018/4/4,股票,万科A(000002.XSHE),多,200股,200股,32.8,6560,5445.54,5.57,-,0,-168,0股,488.63%,0.37%
2018/4/4,股票,格力电器(000651.XSHE),多,100股,100股,46.8,4680,3574.61,11.05,-,0,68,0股,323.38%,0.26%
2018/4/4,股票,万华化学(600309.XSHG),多,120股,120股,37.94,4552.8,3091.8,12.18,-,0,0,0股,211.62%,0.26%
2018/4/4,股票,金地集团(600383.XSHG),多,4700股,0股,11.17,52499,-282,11.23,-,0,-282,4700股,-0.53%,2.97%
2018/4/4,,Cash,,,,,1688404.84,,,,,,,,
2018/4/9,股票,招商银行(600036.XSHG),多,100股,100股,28.84,2884,2006.78,8.77,-,0,8,0股,228.77%,0.16%
2018/4/9,股票,长江电力(600900.XSHG),多,100股,100股,16.03,1603,1204.97,3.98,-,0,17,0股,302.73%,0.09%
2018/4/9,股票,宁波银行(002142.XSHE),多,84股,84股,18.25,1533,1103.95,5.11,-,0,-32.76,0股,257.30%,0.09%
2018/4/9,股票,上海机场(600009.XSHG),多,100股,100股,47.25,4725,3590.36,11.35,-,0,-61,0股,316.43%,0.27%
2018/4/9,股票,万科A(000002.XSHE),多,200股,200股,31.62,6324,5209.54,5.57,-,0,-236,0股,467.45%,0.36%
2018/4/9,股票,格力电器(000651.XSHE),多,100股,100股,45.72,4572,3466.61,11.05,-,0,-108,0股,313.61%,0.26%
2018/4/9,股票,万华化学(600309.XSHG),多,120股,120股,37.94,4552.8,3091.8,12.18,-,0,0,0股,211.62%,0.26%
2018/4/9,股票,金地集团(600383.XSHG),多,4700股,4700股,11.14,52358,-423,11.23,-,0,-141,0股,-0.80%,2.96%
2018/4/9,,Cash,,,,,1688404.84,,,,,,,,
2018/4/10,股票,招商银行(600036.XSHG),多,100股,100股,30.29,3029,2151.78,8.77,-,0,145,0股,245.30%,0.17%
2018/4/10,股票,长江电力(600900.XSHG),多,100股,100股,16.15,1615,1216.97,3.98,-,0,12,0股,305.75%,0.09%
2018/4/10,股票,宁波银行(002142.XSHE),多,84股,84股,19.12,1606.08,1177.03,5.11,-,0,73.08,0股,274.34%,0.09%
2018/4/10,股票,上海机场(600009.XSHG),多,100股,100股,48.24,4824,3689.36,11.35,-,0,99,0股,325.16%,0.27%
2018/4/10,股票,万科A(000002.XSHE),多,200股,200股,32.18,6436,5321.54,5.57,-,0,112,0股,477.50%,0.36%
2018/4/10,股票,格力电器(000651.XSHE),多,100股,100股,47.68,4768,3662.61,11.05,-,0,196,0股,331.34%,0.27%
2018/4/10,股票,万华化学(600309.XSHG),多,120股,120股,37.94,4552.8,3091.8,12.18,-,0,0,0股,211.62%,0.26%
2018/4/10,股票,金地集团(600383.XSHG),多,4700股,4700股,11.5,54050,1269,11.23,-,0,1692,0股,2.40%,3.05%
2018/4/10,,Cash,,,,,1688404.84,,,,,,,,
2018/4/11,股票,招商银行(600036.XSHG),多,100股,100股,30.49,3049,2171.78,8.77,-,0,20,0股,247.58%,0.17%
2018/4/11,股票,长江电力(600900.XSHG),多,100股,100股,16.23,1623,1224.97,3.98,-,0,8,0股,307.76%,0.09%
2018/4/11,股票,宁波银行(002142.XSHE),多,84股,84股,19.41,1630.44,1201.39,5.11,-,0,24.36,0股,280.02%,0.09%
2018/4/11,股票,上海机场(600009.XSHG),多,100股,100股,48.1,4810,3675.36,11.35,-,0,-14,0股,323.92%,0.27%
2018/4/11,股票,万科A(000002.XSHE),多,200股,200股,32.61,6522,5407.54,5.57,-,0,86,0股,485.22%,0.37%
2018/4/11,股票,格力电器(000651.XSHE),多,100股,100股,48.12,4812,3706.61,11.05,-,0,44,0股,335.32%,0.27%
2018/4/11,股票,万华化学(600309.XSHG),多,120股,120股,37.94,4552.8,3091.8,12.18,-,0,0,0股,211.62%,0.26%
2018/4/11,股票,金地集团(600383.XSHG),多,4700股,4700股,11.64,54708,1927,11.23,-,0,658,0股,3.65%,3.09%
2018/4/11,,Cash,,,,,1688404.84,,,,,,,,
2018/4/12,股票,招商银行(600036.XSHG),多,100股,100股,29.93,2993,2115.78,8.77,-,0,-56,0股,241.19%,0.17%
2018/4/12,股票,长江电力(600900.XSHG),多,100股,100股,16.15,1615,1216.97,3.98,-,0,-8,0股,305.75%,0.09%
2018/4/12,股票,宁波银行(002142.XSHE),多,84股,84股,19.12,1606.08,1177.03,5.11,-,0,-24.36,0股,274.34%,0.09%
2018/4/12,股票,上海机场(600009.XSHG),多,100股,100股,48.06,4806,3671.36,11.35,-,0,-4,0股,323.57%,0.27%
2018/4/12,股票,万科A(000002.XSHE),多,200股,200股,31.85,6370,5255.54,5.57,-,0,-152,0股,471.58%,0.36%
2018/4/12,股票,格力电器(000651.XSHE),多,100股,100股,47.8,4780,3674.61,11.05,-,0,-32,0股,332.43%,0.27%
2018/4/12,股票,万华化学(600309.XSHG),多,120股,120股,37.94,4552.8,3091.8,12.18,-,0,0,0股,211.62%,0.26%
2018/4/12,股票,金地集团(600383.XSHG),多,4700股,4700股,11.48,53956,1175,11.23,-,0,-752,0股,2.23%,3.05%
2018/4/12,,Cash,,,,,1688404.84,,,,,,,,
2018/4/13,股票,招商银行(600036.XSHG),多,100股,100股,29.54,2954,2076.78,8.77,-,0,-39,0股,236.75%,0.17%
2018/4/13,股票,长江电力(600900.XSHG),多,100股,100股,15.94,1594,1195.97,3.98,-,0,-21,0股,300.47%,0.09%
2018/4/13,股票,宁波银行(002142.XSHE),多,84股,84股,18.93,1590.12,1161.07,5.11,-,0,-15.96,0股,270.62%,0.09%
2018/4/13,股票,上海机场(600009.XSHG),多,100股,100股,47.29,4729,3594.36,11.35,-,0,-77,0股,316.79%,0.27%
2018/4/13,股票,万科A(000002.XSHE),多,200股,200股,31.25,6250,5135.54,5.57,-,0,-120,0股,460.81%,0.35%
2018/4/13,股票,格力电器(000651.XSHE),多,100股,100股,47.45,4745,3639.61,11.05,-,0,-35,0股,329.26%,0.27%
2018/4/13,股票,万华化学(600309.XSHG),多,120股,120股,37.94,4552.8,3091.8,12.18,-,0,0,0股,211.62%,0.26%
2018/4/13,股票,金地集团(600383.XSHG),多,4700股,4700股,11.45,53815,1034,11.23,-,0,-141,0股,1.96%,3.04%
2018/4/13,,Cash,,,,,1688404.84,,,,,,,,
2018/4/16,股票,招商银行(600036.XSHG),多,100股,100股,28.11,2811,1933.78,8.77,-,0,-143,0股,220.45%,0.16%
2018/4/16,股票,长江电力(600900.XSHG),多,100股,100股,15.83,1583,1184.97,3.98,-,0,-11,0股,297.71%,0.09%
2018/4/16,股票,宁波银行(002142.XSHE),多,84股,84股,17.87,1501.08,1072.03,5.11,-,0,-89.04,0股,249.87%,0.08%
2018/4/16,股票,上海机场(600009.XSHG),多,100股,100股,45.86,4586,3451.36,11.35,-,0,-143,0股,304.18%,0.26%
2018/4/16,股票,万科A(000002.XSHE),多,200股,200股,30.03,6006,4891.54,5.57,-,0,-244,0股,438.92%,0.34%
2018/4/16,股票,格力电器(000651.XSHE),多,100股,100股,46.19,4619,3513.61,11.05,-,0,-126,0股,317.86%,0.26%
2018/4/16,股票,万华化学(600309.XSHG),多,120股,120股,37.94,4552.8,3091.8,12.18,-,0,0,0股,211.62%,0.26%
2018/4/16,股票,金地集团(600383.XSHG),多,4700股,4700股,11.06,51982,-799,11.23,-,0,-1833,0股,-1.51%,2.94%
2018/4/16,,Cash,,,,,1688404.84,,,,,,,,
2018/4/17,股票,招商银行(600036.XSHG),多,100股,100股,27.69,2769,1891.78,8.77,-,0,-42,0股,215.66%,0.16%
2018/4/17,股票,长江电力(600900.XSHG),多,100股,100股,15.99,1599,1200.97,3.98,-,0,16,0股,301.73%,0.09%
2018/4/17,股票,宁波银行(002142.XSHE),多,84股,84股,17.58,1476.72,1047.67,5.11,-,0,-24.36,0股,244.19%,0.08%
2018/4/17,股票,上海机场(600009.XSHG),多,100股,100股,44.55,4455,3320.36,11.35,-,0,-131,0股,292.64%,0.25%
2018/4/17,股票,万科A(000002.XSHE),多,200股,200股,29.92,5984,4869.54,5.57,-,0,-22,0股,436.94%,0.34%
2018/4/17,股票,格力电器(000651.XSHE),多,100股,100股,45.29,4529,3423.61,11.05,-,0,-90,0股,309.72%,0.26%
2018/4/17,股票,万华化学(600309.XSHG),多,120股,120股,37.94,4552.8,3091.8,12.18,-,0,0,0股,211.62%,0.26%
2018/4/17,股票,金地集团(600383.XSHG),多,4700股,4700股,10.99,51653,-1128,11.23,-,0,-329,0股,-2.14%,2.93%
2018/4/17,,Cash,,,,,1688404.84,,,,,,,,
2018/4/18,股票,招商银行(600036.XSHG),多,100股,100股,28.14,2814,1936.78,8.77,-,0,45,0股,220.79%,0.16%
2018/4/18,股票,长江电力(600900.XSHG),多,100股,100股,16.03,1603,1204.97,3.98,-,0,4,0股,302.73%,0.09%
2018/4/18,股票,宁波银行(002142.XSHE),多,84股,84股,17.96,1508.64,1079.59,5.11,-,0,31.92,0股,251.63%,0.09%
2018/4/18,股票,上海机场(600009.XSHG),多,100股,100股,44.37,4437,3302.36,11.35,-,0,-18,0股,291.05%,0.25%
2018/4/18,股票,万科A(000002.XSHE),多,200股,200股,30.04,6008,4893.54,5.57,-,0,24,0股,439.10%,0.34%
2018/4/18,股票,格力电器(000651.XSHE),多,100股,100股,45.35,4535,3429.61,11.05,-,0,6,0股,310.26%,0.26%
2018/4/18,股票,万华化学(600309.XSHG),多,120股,120股,37.94,4552.8,3091.8,12.18,-,0,0,0股,211.62%,0.26%
2018/4/18,股票,金地集团(600383.XSHG),多,4700股,4700股,11.1,52170,-611,11.23,-,0,517,0股,-1.16%,2.95%
2018/4/18,,Cash,,,,,1688404.84,,,,,,,,
2018/4/19,股票,招商银行(600036.XSHG),多,100股,100股,28.24,2824,1946.78,8.77,-,0,10,0股,221.93%,0.16%
2018/4/19,股票,长江电力(600900.XSHG),多,100股,100股,15.95,1595,1196.97,3.98,-,0,-8,0股,300.72%,0.09%
2018/4/19,股票,宁波银行(002142.XSHE),多,84股,84股,17.97,1509.48,1080.43,5.11,-,0,0.84,0股,251.82%,0.09%
2018/4/19,股票,上海机场(600009.XSHG),多,100股,100股,45.09,4509,3374.36,11.35,-,0,72,0股,297.40%,0.26%
2018/4/19,股票,万科A(000002.XSHE),多,200股,200股,30.23,6046,4931.54,5.57,-,0,38,0股,442.51%,0.34%
2018/4/19,股票,格力电器(000651.XSHE),多,100股,100股,47.6,4760,3654.61,11.05,-,0,225,0股,330.62%,0.27%
2018/4/19,股票,万华化学(600309.XSHG),多,120股,120股,37.94,4552.8,3091.8,12.18,-,0,0,0股,211.62%,0.26%
2018/4/19,股票,金地集团(600383.XSHG),多,4700股,4700股,11.36,53392,611,11.23,-,0,1222,0股,1.16%,3.02%
2018/4/19,,Cash,,,,,1688404.84,,,,,,,,
2018/4/20,股票,招商银行(600036.XSHG),多,100股,100股,28.21,2821,1943.78,8.77,-,0,-3,0股,221.59%,0.16%
2018/4/20,股票,长江电力(600900.XSHG),多,100股,100股,16.05,1605,1206.97,3.98,-,0,10,0股,303.24%,0.09%
2018/4/20,股票,宁波银行(002142.XSHE),多,84股,84股,17.89,1502.76,1073.71,5.11,-,0,-6.72,0股,250.26%,0.09%
2018/4/20,股票,上海机场(600009.XSHG),多,100股,100股,45.41,4541,3406.36,11.35,-,0,32,0股,300.22%,0.26%
2018/4/20,股票,万科A(000002.XSHE),多,200股,200股,30.15,6030,4915.54,5.57,-,0,-16,0股,441.07%,0.34%
2018/4/20,股票,格力电器(000651.XSHE),多,100股,100股,47.85,4785,3679.61,11.05,-,0,25,0股,332.88%,0.27%
2018/4/20,股票,万华化学(600309.XSHG),多,120股,120股,37.94,4552.8,3091.8,12.18,-,0,0,0股,211.62%,0.26%
2018/4/20,股票,金地集团(600383.XSHG),多,4700股,4700股,11.23,52781,0,11.23,-,0,-611,0股,0%,2.99%
2018/4/20,,Cash,,,,,1688404.84,,,,,,,,
2018/4/23,股票,招商银行(600036.XSHG),多,100股,100股,28.29,2829,1951.78,8.77,-,0,8,0股,222.50%,0.16%
2018/4/23,股票,长江电力(600900.XSHG),多,100股,100股,16.14,1614,1215.97,3.98,-,0,9,0股,305.50%,0.09%
2018/4/23,股票,宁波银行(002142.XSHE),多,84股,84股,17.72,1488.48,1059.43,5.11,-,0,-14.28,0股,246.93%,0.08%
2018/4/23,股票,上海机场(600009.XSHG),多,100股,100股,45.27,4527,3392.36,11.35,-,0,-14,0股,298.98%,0.26%
2018/4/23,股票,万科A(000002.XSHE),多,200股,200股,29.91,5982,4867.54,5.57,-,0,-48,0股,436.76%,0.34%
2018/4/23,股票,格力电器(000651.XSHE),多,100股,100股,49.72,4972,3866.61,11.05,-,0,187,0股,349.80%,0.28%
2018/4/23,股票,万华化学(600309.XSHG),多,120股,120股,37.94,4552.8,3091.8,12.18,-,0,0,0股,211.62%,0.26%
2018/4/23,股票,金地集团(600383.XSHG),多,4700股,4700股,11.24,52828,47,11.23,-,0,47,0股,0.09%,2.99%
2018/4/23,,Cash,,,,,1688404.84,,,,,,,,
2018/4/24,股票,招商银行(600036.XSHG),多,100股,100股,28.86,2886,2008.78,8.77,-,0,57,0股,229%,0.16%
2018/4/24,股票,长江电力(600900.XSHG),多,100股,100股,16.2,1620,1221.97,3.98,-,0,6,0股,307%,0.09%
2018/4/24,股票,宁波银行(002142.XSHE),多,84股,84股,18.35,1541.4,1112.35,5.11,-,0,52.92,0股,259.26%,0.09%
2018/4/24,股票,上海机场(600009.XSHG),多,100股,100股,46.27,4627,3492.36,11.35,-,0,100,0股,307.80%,0.26%
2018/4/24,股票,万科A(000002.XSHE),多,200股,200股,30.93,6186,5071.54,5.57,-,0,204,0股,455.07%,0.35%
2018/4/24,股票,格力电器(000651.XSHE),多,100股,100股,50.19,5019,3913.61,11.05,-,0,47,0股,354.05%,0.28%
2018/4/24,股票,万华化学(600309.XSHG),多,120股,120股,37.94,4552.8,3091.8,12.18,-,0,0,0股,211.62%,0.26%
2018/4/24,股票,金地集团(600383.XSHG),多,4700股,4700股,11.55,54285,1504,11.23,-,0,1457,0股,2.85%,3.07%
2018/4/24,,Cash,,,,,1688404.84,,,,,,,,
2018/4/25,股票,招商银行(600036.XSHG),多,100股,100股,28.82,2882,2004.78,8.77,-,0,-4,0股,228.54%,0.16%
2018/4/25,股票,长江电力(600900.XSHG),多,100股,100股,16,1600,1201.97,3.98,-,0,-20,0股,301.98%,0.09%
2018/4/25,股票,宁波银行(002142.XSHE),多,84股,84股,18.09,1519.56,1090.51,5.11,-,0,-21.84,0股,254.17%,0.09%
2018/4/25,股票,上海机场(600009.XSHG),多,100股,100股,46.96,4696,3561.36,11.35,-,0,69,0股,313.88%,0.27%
2018/4/25,股票,万科A(000002.XSHE),多,200股,200股,30.12,6024,4909.54,5.57,-,0,-162,0股,440.53%,0.34%
2018/4/25,股票,格力电器(000651.XSHE),多,100股,100股,50.07,5007,3901.61,11.05,-,0,-12,0股,352.96%,0.28%
2018/4/25,股票,万华化学(600309.XSHG),多,120股,120股,37.94,4552.8,3091.8,12.18,-,0,0,0股,211.62%,0.26%
2018/4/25,股票,金地集团(600383.XSHG),多,4700股,4700股,11.36,53392,611,11.23,-,0,-893,0股,1.16%,3.02%
2018/4/25,,Cash,,,,,1688404.84,,,,,,,,
2018/4/26,股票,招商银行(600036.XSHG),多,100股,100股,28.8,2880,2002.78,8.77,-,0,-2,0股,228.31%,0.16%
2018/4/26,股票,长江电力(600900.XSHG),多,100股,100股,16,1600,1201.97,3.98,-,0,0,0股,301.98%,0.09%
2018/4/26,股票,宁波银行(002142.XSHE),多,84股,84股,18.03,1514.52,1085.47,5.11,-,0,-5.04,0股,253%,0.09%
2018/4/26,股票,上海机场(600009.XSHG),多,100股,100股,47,4700,3565.36,11.35,-,0,4,0股,314.23%,0.27%
2018/4/26,股票,万科A(000002.XSHE),多,200股,200股,28.5,5700,4585.54,5.57,-,0,-324,0股,411.46%,0.32%
2018/4/26,股票,格力电器(000651.XSHE),多,100股,100股,45.58,4558,3452.61,11.05,-,0,-449,0股,312.34%,0.26%
2018/4/26,股票,万华化学(600309.XSHG),多,120股,120股,37.94,4552.8,3091.8,12.18,-,0,0,0股,211.62%,0.26%
2018/4/26,股票,金地集团(600383.XSHG),多,4700股,4700股,11.23,52781,0,11.23,-,0,-611,0股,0%,2.99%
2018/4/26,,Cash,,,,,1688404.84,,,,,,,,
2018/4/27,股票,招商银行(600036.XSHG),多,100股,100股,29.33,2933,2055.78,8.77,-,0,53,0股,234.35%,0.17%
2018/4/27,股票,长江电力(600900.XSHG),多,100股,100股,16.11,1611,1212.97,3.98,-,0,11,0股,304.74%,0.09%
2018/4/27,股票,宁波银行(002142.XSHE),多,84股,84股,18.11,1521.24,1092.19,5.11,-,0,6.72,0股,254.56%,0.09%
2018/4/27,股票,上海机场(600009.XSHG),多,100股,100股,49.79,4979,3844.36,11.35,-,0,279,0股,338.82%,0.28%
2018/4/27,股票,万科A(000002.XSHE),多,200股,200股,28.4,5680,4565.54,5.57,-,0,-20,0股,409.67%,0.32%
2018/4/27,股票,格力电器(000651.XSHE),多,100股,100股,44.08,4408,3302.61,11.05,-,0,-150,0股,298.77%,0.25%
2018/4/27,股票,万华化学(600309.XSHG),多,120股,120股,37.94,4552.8,3091.8,12.18,-,0,0,0股,211.62%,0.26%
2018/4/27,股票,金地集团(600383.XSHG),多,4700股,4700股,11.21,52687,-94,11.23,-,0,-94,0股,-0.18%,2.98%
2018/4/27,,Cash,,,,,1688404.84,,,,,,,,
2018/5/2,股票,招商银行(600036.XSHG),多,100股,100股,29.56,2956,2078.78,8.77,-,0,23,0股,236.98%,0.17%
2018/5/2,股票,长江电力(600900.XSHG),多,100股,100股,15.96,1596,1197.97,3.98,-,0,-15,0股,300.97%,0.09%
2018/5/2,股票,宁波银行(002142.XSHE),多,84股,84股,17.82,1496.88,1067.83,5.11,-,0,-24.36,0股,248.89%,0.08%
2018/5/2,股票,上海机场(600009.XSHG),多,100股,100股,50.88,5088,3953.36,11.35,-,0,109,0股,348.43%,0.29%
2018/5/2,股票,万科A(000002.XSHE),多,200股,200股,27.68,5536,4421.54,5.57,-,0,-144,0股,396.74%,0.31%
2018/5/2,股票,格力电器(000651.XSHE),多,100股,100股,45.2,4520,3414.61,11.05,-,0,112,0股,308.91%,0.26%
2018/5/2,股票,万华化学(600309.XSHG),多,120股,120股,37.94,4552.8,3091.8,12.18,-,0,0,0股,211.62%,0.26%
2018/5/2,股票,金地集团(600383.XSHG),多,4700股,4700股,11.21,52687,-94,11.23,-,0,0,0股,-0.18%,2.98%
2018/5/2,,Cash,,,,,1688404.84,,,,,,,,
2018/5/3,股票,招商银行(600036.XSHG),多,100股,100股,29.3,2930,2052.78,8.77,-,0,-26,0股,234.01%,0.17%
2018/5/3,股票,长江电力(600900.XSHG),多,100股,100股,15.98,1598,1199.97,3.98,-,0,2,0股,301.48%,0.09%
2018/5/3,股票,宁波银行(002142.XSHE),多,84股,84股,17.45,1465.8,1036.75,5.11,-,0,-31.08,0股,241.64%,0.08%
2018/5/3,股票,上海机场(600009.XSHG),多,100股,100股,51,5100,3965.36,11.35,-,0,12,0股,349.48%,0.29%
2018/5/3,股票,万科A(000002.XSHE),多,200股,200股,27.33,5466,4351.54,5.57,-,0,-70,0股,390.46%,0.31%
2018/5/3,股票,格力电器(000651.XSHE),多,100股,100股,45.79,4579,3473.61,11.05,-,0,59,0股,314.24%,0.26%
2018/5/3,股票,万华化学(600309.XSHG),多,120股,120股,37.94,4552.8,3091.8,12.18,-,0,0,0股,211.62%,0.26%
2018/5/3,股票,金地集团(600383.XSHG),多,4700股,4700股,11.25,52875,94,11.23,-,0,188,0股,0.18%,2.99%
2018/5/3,,Cash,,,,,1688404.84,,,,,,,,
2018/5/4,股票,招商银行(600036.XSHG),多,100股,100股,28.74,2874,1996.78,8.77,-,0,-56,0股,227.63%,0.16%
2018/5/4,股票,长江电力(600900.XSHG),多,100股,100股,16.09,1609,1210.97,3.98,-,0,11,0股,304.24%,0.09%
2018/5/4,股票,宁波银行(002142.XSHE),多,84股,84股,17.21,1445.64,1016.59,5.11,-,0,-20.16,0股,236.94%,0.08%
2018/5/4,股票,上海机场(600009.XSHG),多,100股,100股,51.17,5117,3982.36,11.35,-,0,17,0股,350.98%,0.29%
2018/5/4,股票,万科A(000002.XSHE),多,200股,200股,26.91,5382,4267.54,5.57,-,0,-84,0股,382.93%,0.30%
2018/5/4,股票,格力电器(000651.XSHE),多,100股,100股,45.88,4588,3482.61,11.05,-,0,9,0股,315.06%,0.26%
